Intellectual Property A,,,,
computer software,,,,
computer software,,,,
No intellectual property rights involved,,,,
computer software,,,,
computer software,,,,
computer software,,,,
No intellectual property rights involved,,,,
computer software,,,,
computer software,,,,
computer software,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
computer software,,,,
computer software,,,,
technical secrets,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
computer software,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
computer software,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
computer software,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
computer software,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
computer software,,,,
No intellectual property rights involved,,,,
computer software,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
computer software,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
computer software,,,,
No intellectual property rights involved,,,,
technical secrets,,,,
computer software,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
computer software,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
computer software,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
computer software,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
computer software,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
computer software,,,,
No intellectual property rights involved,,,,
technical secrets,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
computer software,,,,
computer software,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
computer software,,,,
computer software,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
computer software,,,,
No intellectual property rights involved,,,,
technical secrets,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
computer software,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
computer software,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
computer software,,,,
No intellectual property rights involved,,,,
computer software,,,,
No intellectual property rights involved,,,,
technical secrets,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
technical secrets,,,,
computer software,,,,
computer software,,,,
No intellectual property rights involved,,,,
computer software,,,,
No intellectual property rights involved,,,,
computer software,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
computer software,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
computer software,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
computer software,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
technical secrets,,,,
computer software,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
computer software,,,,
No intellectual property rights involved,,,,
computer software,,,,
computer software,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
computer software,,,,
computer software,,,,
computer software,,,,
No intellectual property rights involved,,,,
computer software,,,,
computer software,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
computer software,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
computer software,,,,
computer software,,,,
computer software,,,,
No intellectual property rights involved,,,,
computer software,,,,
computer software,,,,
No intellectual property rights involved,,,,
computer software,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
technical secrets,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
technical secrets,,,,
technical secrets,,,,
computer software,,,,
computer software,,,,
patent,,,,
patent,,,,
patent,,,,
patent,,,,
technical secrets,,,,
technical secrets,,,,
Integrated circuit layout design,2,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
computer software,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
computer software,,,,
computer software,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
computer software,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
computer software,,,,
No intellectual property rights involved,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
No intellectual property rights involved,,,,
computer software,,,,
computer software,,,,
computer software,,,,
technical secrets,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
technical secrets,,,,
No intellectual property rights involved,,,,
technical secrets,,,,
No intellectual property rights involved,,,,
computer software,,,,
computer software,,,,
No intellectual property rights involved,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
No intellectual property rights involved,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
computer software,,,,
patent,,,,
No intellectual property rights involved,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
Integrated circuit layout design,,,,
technical secrets,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
No intellectual property rights involved,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
No intellectual property rights involved,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
computer software,,,,
technical secrets,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
patent,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
computer software,,,,
technical secrets,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
technical secrets,,,,
No intellectual property rights involved,,,,
technical secrets,,,,
No intellectual property rights involved,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
computer software,,,,
technical secrets,,,,
computer software,,,,
computer software,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
No intellectual property rights involved,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
No intellectual property rights involved,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
computer software,,,,
computer software,,,,
technical secrets,,,,
No intellectual property rights involved,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
computer software,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
computer software,,,,
computer software,,,,
technical secrets,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
No intellectual property rights involved,,,,
computer software,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
patent,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
computer software,,,,
computer software,,,,
computer software,,,,
technical secrets,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
No intellectual property rights involved,,,,
technical secrets,,,,
technical secrets,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
computer software,,,,
technical secrets,,,,
computer software,,,,
computer software,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
computer software,,,,
computer software,,,,
computer software,,,,
technical secrets,,,,
No intellectual property rights involved,,,,
technical secrets,,,,
technical secrets,,,,
patent,,,,
technical secrets,,,,
technical secrets,,,,
No intellectual property rights involved,,,,
technical secrets,,,,
computer software,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
computer software,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
computer software,,,,
technical secrets,,,,
computer software,,,,
technical secrets,,,,
No intellectual property rights involved,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
computer software,,,,
technical secrets,,,,
No intellectual property rights involved,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
computer software,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
No intellectual property rights involved,,,,
computer software,,,,
technical secrets,,,,
No intellectual property rights involved,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
technical secrets,,,,
technical secrets,,,,
computer software,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
computer software,,,,
No intellectual property rights involved,,,,
computer software,,,,
patent,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
computer software,,,,
technical secrets,,,,
No intellectual property rights involved,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
No intellectual property rights involved,,,,
computer software,,,,
technical secrets,,,,
computer software,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
No intellectual property rights involved,,,,
technical secrets,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
patent,,,,
patent,,,,
technical secrets,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
No intellectual property rights involved,,,,
computer software,,,,
computer software,,,,
computer software,,,,
technical secrets,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
computer software,,,,
computer software,,,,
computer software,,,,
technical secrets,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
computer software,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
computer software,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
computer software,,,,
computer software,,,,
technical secrets,,,,
computer software,,,,
technical secrets,,,,
computer software,,,,
technical secrets,,,,
computer software,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
computer software,,,,
patent,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
No intellectual property rights involved,,,,
technical secrets,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
computer software,,,,
computer software,,,,
computer software,,,,
No intellectual property rights involved,,,,
technical secrets,,,,
No intellectual property rights involved,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
computer software,,,,
technical secrets,,,,
computer software,,,,
technical secrets,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
computer software,,,,
computer software,,,,
computer software,,,,
technical secrets,,,,
No intellectual property rights involved,,,,
technical secrets,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
computer software,,,,
No intellectual property rights involved,,,,
New varieties of biology and medicine,2,,,
technical secrets,,,,
computer software,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
computer software,,,,
No intellectual property rights involved,,,,
computer software,,,,
computer software,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
No intellectual property rights involved,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
computer software,,,,
technical secrets,,,,
computer software,,,,
computer software,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
computer software,,,,
computer software,,,,
computer software,,,,
technical secrets,,,,
computer software,,,,
technical secrets,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
computer software,,,,
No intellectual property rights involved,,,,
technical secrets,,,,
technical secrets,,,,
computer software,,,,
computer software,,,,
technical secrets,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
computer software,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
computer software,,,,
computer software,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
computer software,,,,
No intellectual property rights involved,,,,
computer software,,,,
computer software,,,,
technical secrets,,,,
computer software,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
No intellectual property rights involved,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
No intellectual property rights involved,,,,
technical secrets,,,,
computer software,,,,
No intellectual property rights involved,,,,
computer software,,,,
computer software,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
computer software,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
computer software,,,,
No intellectual property rights involved,,,,
technical secrets,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
technical secrets,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
technical secrets,,,,
computer software,,,,
technical secrets,,,,
computer software,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
No intellectual property rights involved,,,,
technical secrets,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
computer software,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
No intellectual property rights involved,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
No intellectual property rights involved,,,,
computer software,,,,
New varieties of biology and medicine,,,,
computer software,,,,
No intellectual property rights involved,,,,
computer software,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
No intellectual property rights involved,,,,
computer software,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
technical secrets,,,,
No intellectual property rights involved,,,,
